vintage,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober,bdod_0-100cm,bdod_100-200cm,cec_0-100cm,cec_100-200cm,cfvo_0-100cm,cfvo_100-200cm,clay_0-100cm,clay_100-200cm,nitrogen_0-100cm,nitrogen_100-200cm,ocd_0-100cm,ocd_100-200cm,ocs_0-30cm,phh2o_0-100cm,phh2o_100-200cm,sand_0-100cm,sand_100-200cm,silt_0-100cm,silt_100-200cm,soc_0-100cm,soc_100-200cm,appellation_Alexander Valley,appellation_Carneros,appellation_Columbia Valley,appellation_Coombsville,appellation_Dundee Hills,appellation_Eola-Amity Hills,appellation_Knights Valley,appellation_Los Carneros,appellation_Napa County,appellation_Napa Valley,appellation_Oak Knoll District,appellation_Oakville,appellation_Red Mountain,appellation_Russian River Valley,appellation_Rutherford,appellation_Santa Cruz Mountains,appellation_Sonoma Coast,appellation_Sonoma County,appellation_Sonoma Mountain,appellation_Spring Mountain District,appellation_St Helena,appellation_Willamette Valley,vineyard_Beringer Vineyards,vineyard_Delille Cellars,vineyard_Grgich Hills Estate,vineyard_Joseph Phelps Vineyards,vineyard_Kistler Vineyards,vineyard_Kongsgaard,vineyard_Martinelli,vineyard_Other,vineyard_Pahlmeyer,vineyard_Paul Hobbs,vineyard_Peter Michael Winery
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2002,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,137.55,146,194.0,190,82.25,105,286.2,315,69.30000000000001,36,130.6,27,57,5.302059991327963,5.800000000000001,338.45000000000005,315,336.75,317,95.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,145.7,156,180.8,198,39.5,55,200.64999999999998,205,77.5,36,121.64999999999999,24,52,5.402059991327963,5.800000000000001,441.75,477,319.2,251,98.6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2004,0.18111111111111114,51,0.043225806451612905,58,0.014827586206896554,57,0.003,60,0.0003333333333333333,62,0.0019354838709677422,63,0.0,64,0.0006666666666666666,64,0.1870967741935484,59,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,135.35,144,196.3,190,157.65,170,314.5,337,66.0,35,120.10000000000002,27,64,5.502059991327963,5.800000000000001,302.75,291,378.95,360,101.85000000000001,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.0022058823529411773,33,0.04114754098360658,42,0.02944444444444448,48,0.020579710144927533,54,0.022295081967213085,66,0.014254143646408843,78,0.02761363636363632,73,0.038039215686274615,65,0.0019417475728155343,48,144.7,146,130.7,113,0.0,0,49.8,32,54.6,35,72.55000000000001,27,23,7.802059991327964,8.200000000000001,379.7,359,497.0,522,48.1,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012,0.2529166666666665,42,0.7704545454545452,43,0.21777777777777774,51,0.2411688311688314,55,0.10915662650602398,59,0.005208333333333335,66,0.0,69,0.0038414634146341454,64,0.2626666666666656,54,147.65,149,193.2,196,0.0,0,373.85,440,119.25,68,157.7,31,88,5.302059991327963,5.7,142.55,151,466.95,385,117.94999999999999,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,0.2529166666666665,42,0.7704545454545452,43,0.21777777777777774,51,0.2411688311688314,55,0.10915662650602398,59,0.005208333333333335,66,0.0,69,0.0038414634146341454,64,0.2626666666666656,54,147.65,149,193.2,196,0.0,0,373.85,440,119.25,68,157.7,31,88,5.302059991327963,5.7,142.55,151,466.95,385,117.94999999999999,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,0.2529166666666665,42,0.7704545454545452,43,0.21777777777777774,51,0.2411688311688314,55,0.10915662650602398,59,0.005208333333333335,66,0.0,69,0.0038414634146341454,64,0.2626666666666656,54,147.65,149,193.2,196,0.0,0,373.85,440,119.25,68,157.7,31,88,5.302059991327963,5.7,142.55,151,466.95,385,117.94999999999999,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,0.18285714285714288,49,0.011290322580645159,55,0.043,56,0.011290322580645159,60,0.0,64,0.0,67,0.0,67,0.0016666666666666668,64,0.06483870967741935,58,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,0.4253043478260867,58,0.11213114754098373,64,0.02339999999999999,69,0.08527777777777779,76,0.006923076923076922,79,0.0,85,0.0,85,0.009375,87,0.14795918367346944,73,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008,0.1293670886075949,49,0.01153846153846154,52,0.006404494382022473,54,0.002637362637362637,60,0.0,64,0.0,66,0.0,68,0.0,65,0.019239130434782613,61,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,0.4439999999999998,48,0.04934426229508194,52,0.05130000000000002,56,0.07499999999999997,60,0.0032967032967032967,62,0.0,64,0.0,66,0.009375,67,0.28377551020408165,60,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,0.4439999999999998,48,0.04934426229508194,52,0.05130000000000002,56,0.07499999999999997,60,0.0032967032967032967,62,0.0,64,0.0,66,0.009375,67,0.28377551020408165,60,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,0.4253043478260867,58,0.11213114754098373,64,0.02339999999999999,69,0.08527777777777779,76,0.006923076923076922,79,0.0,85,0.0,85,0.009375,87,0.14795918367346944,73,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,160.4,161,215.4,233,30.15,25,216.10000000000002,219,60.15,36,117.25,38,36,5.802059991327963,6.4,317.75,340,408.6,401,57.900000000000006,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,0.7591836734693879,49,0.6941558441558471,54,0.1438461538461538,56,0.24382352941176524,57,0.4191666666666668,60,0.002222222222222222,63,0.009032258064516132,62,0.012500000000000004,63,0.7341935483870972,62,139.75,149,153.4,145,183.5,245,197.5,193,145.70000000000002,60,124.95,25,60,5.502059991327963,5.9,442.1,468,324.85,283,128.55,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,145.0,150,184.4,190,105.5,110,262.8,298,84.7,36,121.6,29,55,5.202059991327963,5.7,352.4,337,371.65,346,110.95,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59,140.8,150,290.2,289,153.5,150,282.55,273,72.6,40,109.2,31,45,5.902059991327963,6.4,203.0,191,418.85,410,84.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,0.3031818181818185,45,0.3487499999999998,47,0.30492700729927064,50,0.12188481675392653,53,0.14437499999999998,60,0.003225806451612904,67,0.0,67,0.0793333333333333,63,0.472159090909091,54,151.45,151,187.60000000000002,194,10.0,10,200.05,171,102.10000000000001,53,134.8,28,63,5.302059991327963,5.800000000000001,109.8,143,624.7,614,86.95,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63,154.9,160,230.4,280,31.0,30,219.75,222,68.60000000000001,34,116.0,37,39,5.902059991327963,6.4,376.6,392,344.2,297,70.55,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75,157.2,160,219.55,294,0.0,0,166.8,157,69.25,31,115.15,32,36,5.6020599913279625,6.4,425.55,506,369.85,276,59.849999999999994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
